month,race_id,trio,ticket,odds,market_p,actual_hit,score_order,winner_score_rank,line_pos_order,winner_line_pos,running_style_order,winner_running_style,escape_count,winner_is_escape,winner_score_rank_x_line_pos,group_score_percentile
2025_04,3520250401020005,1-4-6,1-6-4,483.7,0.0015431300893946308,0,1-3-2,1,1-1-1,1,追-逃-追,追,1,0,1x1,0.2857142857142857
2025_04,3520250401020005,1-4-6,4-1-6,277.9,0.002685901490608791,0,2-1-3,2,1-1-1,1,追-追-逃,追,1,0,2x1,0.2857142857142857
2025_04,3520250401020005,1-4-6,4-6-1,223.5,0.0033396511151686037,0,2-3-1,2,1-1-1,1,追-逃-追,追,1,0,2x1,0.2857142857142857
2025_04,3520250401020005,1-4-6,6-1-4,772.9,0.0009657291036876478,0,3-1-2,3,1-1-1,1,逃-追-追,逃,1,1,3x1,0.2857142857142857
2025_04,3520250401020005,1-4-6,6-4-1,524.7,0.0014225500747859403,0,3-2-1,3,1-1-1,1,逃-追-追,逃,1,1,3x1,0.2857142857142857
2025_04,3520250401020005,1-4-7,1-4-7,199.0,0.003750814192161723,0,1-2-3,1,1-1-2,1,追-追-両,追,0,0,1x1,0.17142857142857143
2025_04,3520250401020005,1-4-7,1-7-4,131.9,0.0056589236106154885,0,1-3-2,1,1-2-1,1,追-両-追,追,0,0,1x1,0.17142857142857143
2025_04,3520250401020005,1-4-7,4-1-7,286.6,0.002604368542359326,0,2-1-3,2,1-1-2,1,追-追-両,追,0,0,2x1,0.17142857142857143
2025_04,3520250401020005,1-4-7,4-7-1,689.9,0.0010819133559069182,0,2-3-1,2,1-2-1,1,追-両-追,追,0,0,2x1,0.17142857142857143
2025_04,3520250401020005,1-4-7,7-1-4,609.2,0.001225233132370622,0,3-1-2,3,2-1-1,2,両-追-追,両,0,0,3x2,0.17142857142857143
2025_04,3520250401020005,1-4-7,7-4-1,1035.8,0.0007206140415525999,0,3-2-1,3,2-1-1,2,両-追-追,両,0,0,3x2,0.17142857142857143
2025_04,3520250401020005,1-5-6,1-5-6,64.9,0.011500955689371076,0,1-2-3,1,1-2-1,1,追-逃-逃,追,2,0,1x1,0.14285714285714285
2025_04,3520250401020005,1-5-6,1-6-5,255.6,0.002920234836620434,0,1-3-2,1,1-1-2,1,追-逃-逃,追,2,0,1x1,0.14285714285714285
2025_04,3520250401020005,1-5-6,5-1-6,48.2,0.015485726643987197,0,2-1-3,2,2-1-1,2,逃-追-逃,逃,2,1,2x2,0.14285714285714285
2025_04,3520250401020005,1-5-6,5-6-1,212.8,0.0035075753018805585,0,2-3-1,2,2-1-1,2,逃-逃-追,逃,2,1,2x2,0.14285714285714285
2025_04,3520250401020005,1-5-6,6-1-5,442.1,0.0016883330111743563,0,3-1-2,3,1-1-2,1,逃-追-逃,逃,2,1,3x1,0.14285714285714285
2025_04,3520250401020005,1-5-6,6-5-1,442.1,0.0016883330111743563,0,3-2-1,3,1-2-1,1,逃-逃-追,逃,2,1,3x1,0.14285714285714285
2025_04,3520250401020005,1-5-7,1-5-7,5.9,0.12651051258308185,0,1-2-3,1,1-2-2,1,追-逃-両,追,1,0,1x1,0.05714285714285714
2025_04,3520250401020005,1-5-7,1-7-5,32.1,0.023252711035519718,0,1-3-2,1,1-2-2,1,追-両-逃,追,1,0,1x1,0.05714285714285714
2025_04,3520250401020005,1-5-7,5-1-7,4.0,0.18660300606004573,0,2-1-3,2,2-1-2,2,逃-追-両,逃,1,1,2x2,0.05714285714285714
2025_04,3520250401020005,1-5-7,5-7-1,78.4,0.009520561533675802,0,2-3-1,2,2-2-1,2,逃-両-追,逃,1,1,2x2,0.05714285714285714
2025_04,3520250401020005,1-5-7,7-1-5,155.4,0.004803166179151756,0,3-1-2,3,2-1-2,2,両-追-逃,両,1,0,3x2,0.05714285714285714
2025_04,3520250401020005,1-5-7,7-5-1,246.5,0.0030280406662887747,0,3-2-1,3,2-2-1,2,両-逃-追,両,1,0,3x2,0.05714285714285714
2025_04,3520250401020005,1-6-7,1-6-7,638.4,0.0011691917672935197,0,1-3-2,1,1-1-2,1,追-逃-両,追,1,0,1x1,0.42857142857142855
2025_04,3520250401020005,1-6-7,1-7-6,331.2,0.0022536594934788132,0,1-2-3,1,1-2-1,1,追-両-逃,追,1,0,1x1,0.42857142857142855
2025_04,3520250401020005,1-6-7,6-1-7,1178.5,0.0006333576786085557,0,3-1-2,3,1-1-2,1,逃-追-両,逃,1,1,3x1,0.42857142857142855
2025_04,3520250401020005,1-6-7,6-7-1,2126.8,0.00035095543738959136,0,3-2-1,3,1-2-1,1,逃-両-追,逃,1,1,3x1,0.42857142857142855
2025_04,3520250401020005,1-6-7,7-1-6,1443.5,0.0005170848799724163,0,2-1-3,2,2-1-1,2,両-追-逃,両,1,0,2x2,0.42857142857142855
2025_04,3520250401020005,1-6-7,7-6-1,2808.1,0.0002658067818952968,0,2-3-1,2,2-1-1,2,両-逃-追,両,1,0,2x2,0.42857142857142855
2025_04,3520250401030001,1-2-4,1-2-4,50.6,0.014800071767172815,0,1-2-3,1,1-1-1,1,逃-追-追,逃,1,1,1x1,0.22857142857142856
2025_04,3520250401030001,1-2-4,1-4-2,22.9,0.03270234198336002,0,1-3-2,1,1-1-1,1,逃-追-追,逃,1,1,1x1,0.22857142857142856
2025_04,3520250401030001,1-2-4,2-1-4,140.8,0.00531877579132773,0,2-1-3,2,1-1-1,1,追-逃-追,追,1,0,2x1,0.22857142857142856
2025_04,3520250401030001,1-2-4,2-4-1,244.1,0.003067937859151759,0,2-3-1,2,1-1-1,1,追-追-逃,追,1,0,2x1,0.22857142857142856
2025_04,3520250401030001,1-2-4,4-1-2,110.4,0.006783366226620873,0,3-1-2,3,1-1-1,1,追-逃-追,追,1,0,3x1,0.22857142857142856
2025_04,3520250401030001,1-2-4,4-2-1,283.9,0.002637843013099487,0,3-2-1,3,1-1-1,1,追-追-逃,追,1,0,3x1,0.22857142857142856
2025_04,3520250401030001,1-4-7,1-4-7,45.6,0.016422886653924218,0,1-3-2,1,1-1-2,1,逃-追-逃,逃,2,1,1x1,0.34285714285714286
2025_04,3520250401030001,1-4-7,1-7-4,71.4,0.01048856626637177,0,1-2-3,1,1-2-1,1,逃-逃-追,逃,2,1,1x1,0.34285714285714286
2025_04,3520250401030001,1-4-7,4-1-7,211.1,0.003547530229364967,0,3-1-2,3,1-1-2,1,追-逃-逃,追,2,0,3x1,0.34285714285714286
2025_04,3520250401030001,1-4-7,4-7-1,532.7,0.0014058262275557431,0,3-2-1,3,1-2-1,1,追-逃-逃,追,2,0,3x1,0.34285714285714286
2025_04,3520250401030001,1-4-7,7-1-4,221.9,0.0033748699027442287,0,2-1-3,2,2-1-1,2,逃-逃-追,逃,2,1,2x2,0.34285714285714286
2025_04,3520250401030001,1-4-7,7-4-1,494.9,0.0015132019224468468,0,2-3-1,2,2-1-1,2,逃-追-逃,逃,2,1,2x2,0.34285714285714286
2025_04,3520250401030001,2-3-4,2-3-4,246.1,0.0030430054100729154,0,2-1-3,2,1-2-1,1,追-両-追,追,0,0,2x1,0.3142857142857143
2025_04,3520250401030001,2-3-4,2-4-3,484.3,0.0015463217662996993,0,2-3-1,2,1-1-2,1,追-追-両,追,0,0,2x1,0.3142857142857143
2025_04,3520250401030001,2-3-4,3-2-4,140.6,0.005326341617488936,0,1-2-3,1,2-1-1,2,両-追-追,両,0,0,1x2,0.3142857142857143
2025_04,3520250401030001,2-3-4,3-4-2,269.5,0.0027787889848569364,0,1-3-2,1,2-1-1,2,両-追-追,両,0,0,1x2,0.3142857142857143
2025_04,3520250401030001,2-3-4,4-2-3,637.8,0.0011741668727170656,0,3-2-1,3,1-1-2,1,追-追-両,追,0,0,3x1,0.3142857142857143
2025_04,3520250401030001,2-3-4,4-3-2,591.9,0.001265219853723508,0,3-1-2,3,1-2-1,1,追-両-追,追,0,0,3x1,0.3142857142857143
2025_04,3520250401030001,3-4-7,3-4-7,235.8,0.003175927190071859,0,1-3-2,1,2-1-2,2,両-追-逃,両,1,0,1x2,0.42857142857142855
2025_04,3520250401030001,3-4-7,3-7-4,74.5,0.0100521292807912,0,1-2-3,1,2-2-1,2,両-逃-追,両,1,0,1x2,0.42857142857142855
2025_04,3520250401030001,3-4-7,4-3-7,651.5,0.001149476026736676,0,3-1-2,3,1-2-2,1,追-両-逃,追,1,0,3x1,0.42857142857142855
2025_04,3520250401030001,3-4-7,4-7-3,905.7,0.0008268561680677314,0,3-2-1,3,1-2-2,1,追-逃-両,追,1,0,3x1,0.42857142857142855
2025_04,3520250401030001,3-4-7,7-3-4,169.9,0.004407790649905499,0,2-1-3,2,2-2-1,2,逃-両-追,逃,1,1,2x2,0.42857142857142855
2025_04,3520250401030001,3-4-7,7-4-3,476.6,0.0015713043042781042,0,2-3-1,2,2-1-2,2,逃-追-両,逃,1,1,2x2,0.42857142857142855
2025_04,3520250401030003,1-2-3,1-2-3,34.4,0.021768870841934972,0,3-2-1,3,1-2-2,1,逃-逃-両,逃,2,1,3x1,0.08571428571428572
2025_04,3520250401030003,1-2-3,1-3-2,40.3,0.018581864937036306,0,3-1-2,3,1-2-2,1,逃-両-逃,逃,2,1,3x1,0.08571428571428572
2025_04,3520250401030003,1-2-3,2-1-3,42.3,0.01770328976270835,0,2-3-1,2,2-1-2,2,逃-逃-両,逃,2,1,2x2,0.08571428571428572
2025_04,3520250401030003,1-2-3,2-3-1,42.0,0.017829741832441976,0,2-1-3,2,2-2-1,2,逃-両-逃,逃,2,1,2x2,0.08571428571428572
2025_04,3520250401030003,1-2-3,3-1-2,90.2,0.008302097083842162,0,1-3-2,1,2-1-2,2,両-逃-逃,両,2,0,1x2,0.08571428571428572
2025_04,3520250401030003,1-2-3,3-2-1,90.6,0.008265443233582375,0,1-2-3,1,2-2-1,2,両-逃-逃,両,2,0,1x2,0.08571428571428572
2025_04,3520250401030003,2-3-5,2-3-5,28.0,0.026744612748662966,0,3-1-2,3,2-2-2,2,逃-両-追,逃,1,1,3x2,0.02857142857142857
2025_04,3520250401030003,2-3-5,2-5-3,11.5,0.06511731799674461,0,3-2-1,3,2-2-2,2,逃-追-両,逃,1,1,3x2,0.02857142857142857
2025_04,3520250401030003,2-3-5,3-2-5,58.5,0.012800840289958345,0,1-3-2,1,2-2-2,2,両-逃-追,両,1,0,1x2,0.02857142857142857
2025_04,3520250401030003,2-3-5,3-5-2,60.2,0.012439354766819982,0,1-2-3,1,2-2-2,2,両-追-逃,両,1,0,1x2,0.02857142857142857
2025_04,3520250401030003,2-3-5,5-2-3,21.1,0.03549048137263332,0,2-3-1,2,2-2-2,2,追-逃-両,追,1,0,2x2,0.02857142857142857
2025_04,3520250401030003,2-3-5,5-3-2,54.7,0.013690112558730587,0,2-1-3,2,2-2-2,2,追-両-逃,追,1,0,2x2,0.02857142857142857
2025_04,3520250401030003,2-3-6,2-3-6,251.8,0.002973983943457359,0,2-1-3,2,2-2-1,2,逃-両-追,逃,1,1,2x2,0.34285714285714286
2025_04,3520250401030003,2-3-6,2-6-3,886.6,0.0008446302244107412,0,2-3-1,2,2-1-2,2,逃-追-両,逃,1,1,2x2,0.34285714285714286
2025_04,3520250401030003,2-3-6,3-2-6,602.7,0.0012424907200307997,0,1-2-3,1,2-2-1,2,両-逃-追,両,1,0,1x2,0.34285714285714286
2025_04,3520250401030003,2-3-6,3-6-2,1358.0,0.000551435314405422,0,1-3-2,1,2-1-2,2,両-追-逃,両,1,0,1x2,0.34285714285714286
2025_04,3520250401030003,2-3-6,6-2-3,3065.3,0.0002442988147856859,0,3-2-1,3,1-2-2,1,追-逃-両,追,1,0,3x1,0.34285714285714286
2025_04,3520250401030003,2-3-6,6-3-2,2438.3,0.00030711936880718657,0,3-1-2,3,1-2-2,1,追-両-逃,追,1,0,3x1,0.34285714285714286
2025_04,3520250401030003,2-4-5,2-4-5,150.8,0.004965843215932115,0,2-3-1,2,2-1-2,2,逃-逃-追,逃,2,1,2x2,0.22857142857142856
2025_04,3520250401030003,2-4-5,2-5-4,36.6,0.02046035947985145,0,2-1-3,2,2-2-1,2,逃-追-逃,逃,2,1,2x2,0.22857142857142856
2025_04,3520250401030003,2-4-5,4-2-5,234.2,0.00319747718600582,0,3-2-1,3,1-2-2,1,逃-逃-追,逃,2,1,3x1,0.22857142857142856
2025_04,3520250401030003,2-4-5,4-5-2,379.1,0.0019753340990835214,0,3-1-2,3,1-2-2,1,逃-追-逃,逃,2,1,3x1,0.22857142857142856
2025_04,3520250401030003,2-4-5,5-2-4,68.5,0.0109321044812053,0,1-2-3,1,2-2-1,2,追-逃-逃,追,2,0,1x2,0.22857142857142856
2025_04,3520250401030003,2-4-5,5-4-2,253.6,0.002952875224615785,0,1-3-2,1,2-1-2,2,追-逃-逃,追,2,0,1x2,0.22857142857142856
2025_04,3520250401030003,2-5-6,2-5-6,77.6,0.009650118002094886,0,2-1-3,2,2-2-1,2,逃-追-追,逃,1,1,2x2,0.37142857142857144
2025_04,3520250401030003,2-5-6,2-6-5,476.8,0.0015705728963141003,0,2-3-1,2,2-1-2,2,逃-追-追,逃,1,1,2x2,0.37142857142857144
2025_04,3520250401030003,2-5-6,5-2-6,124.7,0.0060052057494993025,0,1-2-3,1,2-2-1,2,追-逃-追,追,1,0,1x2,0.37142857142857144
2025_04,3520250401030003,2-5-6,5-6-2,666.3,0.0011238918759756314,0,1-3-2,1,2-1-2,2,追-追-逃,追,1,0,1x2,0.37142857142857144
2025_04,3520250401030003,2-5-6,6-2-5,1601.3,0.0004676507568616518,0,3-2-1,3,1-2-2,1,追-逃-追,追,1,0,3x1,0.37142857142857144
2025_04,3520250401030003,2-5-6,6-5-2,1882.2,0.0003978584406346632,0,3-1-2,3,1-2-2,1,追-追-逃,追,1,0,3x1,0.37142857142857144
2025_04,3520250401030003,3-5-6,3-5-6,573.7,0.001305297467252158,0,1-2-3,1,2-2-1,2,両-追-追,両,0,0,1x2,0.2857142857142857
2025_04,3520250401030003,3-5-6,3-6-5,1129.3,0.0006631091445697008,0,1-3-2,1,2-1-2,2,両-追-追,両,0,0,1x2,0.2857142857142857
2025_04,3520250401030003,3-5-6,5-3-6,553.0,0.0013541576075272387,0,2-1-3,2,2-2-1,2,追-両-追,追,0,0,2x2,0.2857142857142857
2025_04,3520250401030003,3-5-6,5-6-3,1511.1,0.0004955655859721813,0,2-3-1,2,2-1-2,2,追-追-両,追,0,0,2x2,0.2857142857142857
2025_04,3520250401030003,3-5-6,6-3-5,3065.3,0.0002442988147856859,0,3-1-2,3,1-2-2,1,追-両-追,追,0,0,3x1,0.2857142857142857
2025_04,3520250401030003,3-5-6,6-5-3,3460.9,0.00021637410990278918,0,3-2-1,3,1-2-2,1,追-追-両,追,0,0,3x1,0.2857142857142857
2025_04,3520250401030003,3-5-7,3-5-7,123.0,0.0060882045281509195,0,1-2-3,1,2-2-1,2,両-追-追,両,0,0,1x2,0.2
2025_04,3520250401030003,3-5-7,3-7-5,80.1,0.009348928301654971,0,1-3-2,1,2-1-2,2,両-追-追,両,0,0,1x2,0.2
2025_04,3520250401030003,3-5-7,5-3-7,147.9,0.005063212690754314,0,2-1-3,2,2-2-1,2,追-両-追,追,0,0,2x2,0.2
2025_04,3520250401030003,3-5-7,5-7-3,368.6,0.0020316037899147125,0,2-3-1,2,2-1-2,2,追-追-両,追,0,0,2x2,0.2
2025_04,3520250401030003,3-5-7,7-3-5,229.7,0.003260118227960658,0,3-1-2,3,1-2-2,1,追-両-追,追,0,0,3x1,0.2
2025_04,3520250401030003,3-5-7,7-5-3,501.3,0.001493814396494241,0,3-2-1,3,1-2-2,1,追-追-両,追,0,0,3x1,0.2
2025_04,3520250401030004,1-2-3,1-2-3,285.8,0.0026192687095480324,0,3-1-2,3,2-1-2,2,追-逃-逃,追,2,0,3x2,0.22857142857142856
2025_04,3520250401030004,1-2-3,1-3-2,666.8,0.0011226559645903236,0,3-2-1,3,2-2-1,2,追-逃-逃,追,2,0,3x2,0.22857142857142856
2025_04,3520250401030004,1-2-3,2-1-3,79.8,0.009380789438456489,0,1-3-2,1,1-2-2,1,逃-追-逃,逃,2,1,1x1,0.22857142857142856
2025_04,3520250401030004,1-2-3,2-3-1,127.7,0.005862075154180327,0,1-2-3,1,1-2-2,1,逃-逃-追,逃,2,1,1x1,0.22857142857142856
2025_04,3520250401030004,1-2-3,3-1-2,833.5,0.0008981247716722588,0,2-3-1,2,2-2-1,2,逃-追-逃,逃,2,1,2x2,0.22857142857142856
2025_04,3520250401030004,1-2-3,3-2-1,619.9,0.0012075931556522466,0,2-1-3,2,2-1-2,2,逃-逃-追,逃,2,1,2x2,0.22857142857142856
2025_04,3520250401030004,1-2-7,1-2-7,214.4,0.003491543830171771,0,3-1-2,3,2-1-1,2,追-逃-両,追,1,0,3x2,0.11428571428571428
2025_04,3520250401030004,1-2-7,1-7-2,376.1,0.001990393504889199,0,3-2-1,3,2-1-1,2,追-両-逃,追,1,0,3x2,0.11428571428571428
2025_04,3520250401030004,1-2-7,2-1-7,45.6,0.016416381517298854,0,1-3-2,1,1-2-1,1,逃-追-両,逃,1,1,1x1,0.11428571428571428
2025_04,3520250401030004,1-2-7,2-7-1,40.1,0.018668004917427122,0,1-2-3,1,1-1-2,1,逃-両-追,逃,1,1,1x1,0.11428571428571428
2025_04,3520250401030004,1-2-7,7-1-2,347.1,0.0021566897066805754,0,2-3-1,2,1-2-1,1,両-追-逃,両,1,0,2x1,0.11428571428571428
2025_04,3520250401030004,1-2-7,7-2-1,155.3,0.00482026398704976,0,2-1-3,2,1-1-2,1,両-逃-追,両,1,0,2x1,0.11428571428571428
2025_04,3520250401030004,2-3-4,2-3-4,83.5,0.008965113738788357,0,1-2-3,1,1-2-1,1,逃-逃-追,逃,2,1,1x1,0.2857142857142857
2025_04,3520250401030004,2-3-4,2-4-3,29.7,0.02520494940029723,0,1-3-2,1,1-1-2,1,逃-追-逃,逃,2,1,1x1,0.2857142857142857
2025_04,3520250401030004,2-3-4,3-2-4,484.7,0.0015444336645117139,0,2-1-3,2,2-1-1,2,逃-逃-追,逃,2,1,2x2,0.2857142857142857
2025_04,3520250401030004,2-3-4,3-4-2,830.4,0.0009014775977707465,0,2-3-1,2,2-1-1,2,逃-追-逃,逃,2,1,2x2,0.2857142857142857
2025_04,3520250401030004,2-3-4,4-2-3,215.1,0.0034801812979489903,0,3-1-2,3,1-1-2,1,追-逃-逃,追,2,0,3x1,0.2857142857142857
2025_04,3520250401030004,2-3-4,4-3-2,694.2,0.0010783448533402877,0,3-2-1,3,1-2-1,1,追-逃-逃,追,2,0,3x1,0.2857142857142857
2025_04,3520250401030004,2-4-7,2-4-7,11.1,0.06744027001701151,0,1-3-2,1,1-1-1,1,逃-追-両,逃,1,1,1x1,0.14285714285714285
2025_04,3520250401030004,2-4-7,2-7-4,25.1,0.029824183154933376,0,1-2-3,1,1-1-1,1,逃-両-追,逃,1,1,1x1,0.14285714285714285
2025_04,3520250401030004,2-4-7,4-2-7,104.4,0.007170373536291453,0,3-1-2,3,1-1-1,1,追-逃-両,追,1,0,3x1,0.14285714285714285
2025_04,3520250401030004,2-4-7,4-7-2,344.9,0.002170446498083003,0,3-2-1,3,1-1-1,1,追-両-逃,追,1,0,3x1,0.14285714285714285
2025_04,3520250401030004,2-4-7,7-2-4,117.9,0.006349338398548157,0,2-1-3,2,1-1-1,1,両-逃-追,両,1,0,2x1,0.14285714285714285
2025_04,3520250401030004,2-4-7,7-4-2,283.9,0.002636798158467164,0,2-3-1,2,1-1-1,1,両-追-逃,両,1,0,2x1,0.14285714285714285
2025_04,3720250401010003,2-3-5,2-3-5,643.0,0.0011617128292624264,0,3-1-2,3,1-2-2,1,追-追-追,追,0,0,3x1,0.34285714285714286
2025_04,3720250401010003,2-3-5,2-5-3,565.9,0.0013199882474213469,0,3-2-1,3,1-2-2,1,追-追-追,追,0,0,3x1,0.34285714285714286
2025_04,3720250401010003,2-3-5,3-2-5,430.1,0.0017367620302621257,0,1-3-2,1,2-1-2,2,追-追-追,追,0,0,1x2,0.34285714285714286
2025_04,3720250401010003,2-3-5,3-5-2,227.9,0.0032776715630352792,0,1-2-3,1,2-2-1,2,追-追-追,追,0,0,1x2,0.34285714285714286
2025_04,3720250401010003,2-3-5,5-2-3,226.0,0.0033052272089192044,0,2-3-1,2,2-1-2,2,追-追-追,追,0,0,2x2,0.34285714285714286
2025_04,3720250401010003,2-3-5,5-3-2,147.3,0.005071156478043042,0,2-1-3,2,2-2-1,2,追-追-追,追,0,0,2x2,0.34285714285714286
2025_04,3720250401010005,1-2-3,1-2-3,1057.9,0.0007076410317309242,0,1-3-2,1,1-1-1,1,逃-追-逃,逃,2,1,1x1,0.4
2025_04,3720250401010005,1-2-3,1-3-2,607.2,0.0012328943469501724,0,1-2-3,1,1-1-1,1,逃-逃-追,逃,2,1,1x1,0.4
2025_04,3720250401010005,1-2-3,2-1-3,2353.1,0.0003181392407752092,0,3-1-2,3,1-1-1,1,追-逃-逃,追,2,0,3x1,0.4
2025_04,3720250401010005,1-2-3,2-3-1,2481.4,0.00030168995223186297,0,3-2-1,3,1-1-1,1,追-逃-逃,追,2,0,3x1,0.4
2025_04,3720250401010005,1-2-3,3-1-2,931.6,0.0008035781960800179,0,2-1-3,2,1-1-1,1,逃-逃-追,逃,2,1,2x1,0.4
2025_04,3720250401010005,1-2-3,3-2-1,1766.7,0.0004237354658222362,0,2-3-1,2,1-1-1,1,逃-追-逃,逃,2,1,2x1,0.4
2025_04,3720250401010005,1-2-5,1-2-5,1039.8,0.0007199590762340303,0,1-3-2,1,1-1-2,1,逃-追-追,逃,1,1,1x1,0.34285714285714286
2025_04,3720250401010005,1-2-5,1-5-2,535.2,0.0013987545729972808,0,1-2-3,1,1-2-1,1,逃-追-追,逃,1,1,1x1,0.34285714285714286
2025_04,3720250401010005,1-2-5,2-1-5,2029.4,0.00036888412706619924,0,3-1-2,3,1-1-2,1,追-逃-追,追,1,0,3x1,0.34285714285714286
2025_04,3720250401010005,1-2-5,2-5-1,2228.2,0.00033597228591156306,0,3-2-1,3,1-2-1,1,追-追-逃,追,1,0,3x1,0.34285714285714286
2025_04,3720250401010005,1-2-5,5-1-2,355.4,0.0021063968696346225,0,2-1-3,2,2-1-1,2,追-逃-追,追,1,0,2x2,0.34285714285714286
2025_04,3720250401010005,1-2-5,5-2-1,820.9,0.0009119423163212873,0,2-3-1,2,2-1-1,2,追-追-逃,追,1,0,2x2,0.34285714285714286
2025_04,3720250401010006,4-6-7,4-6-7,1185.9,0.0006305015658107729,0,2-3-1,2,2-1-1,2,両-追-逃,両,1,0,2x2,0.37142857142857144
2025_04,3720250401010006,4-6-7,4-7-6,366.3,0.002041255274078612,0,2-1-3,2,2-1-1,2,両-逃-追,両,1,0,2x2,0.37142857142857144
2025_04,3720250401010006,4-6-7,6-4-7,3795.0,0.00019702550906323992,0,3-2-1,3,1-2-1,1,追-両-逃,追,1,0,3x1,0.37142857142857144
2025_04,3720250401010006,4-6-7,6-7-4,2539.9,0.0002943863171364997,0,3-1-2,3,1-1-2,1,追-逃-両,追,1,0,3x1,0.37142857142857144
2025_04,3720250401010006,4-6-7,7-4-6,191.9,0.0038963616826211338,0,1-2-3,1,1-2-1,1,逃-両-追,逃,1,1,1x1,0.37142857142857144
2025_04,3720250401010006,4-6-7,7-6-4,694.4,0.001076773915459383,0,1-3-2,1,1-1-2,1,逃-追-両,逃,1,1,1x1,0.37142857142857144
2025_04,3720250401020003,1-2-3,1-2-3,267.3,0.002794044295823133,0,1-3-2,1,1-1-2,1,両-追-逃,両,1,0,1x1,0.11428571428571428
2025_04,3720250401020003,1-2-3,1-3-2,58.8,0.012701497283563325,0,1-2-3,1,1-2-1,1,両-逃-追,両,1,0,1x1,0.11428571428571428
2025_04,3720250401020003,1-2-3,2-1-3,662.6,0.0011271476611432588,0,3-1-2,3,1-1-2,1,追-両-逃,追,1,0,3x1,0.11428571428571428
2025_04,3720250401020003,1-2-3,2-3-1,532.8,0.0014017418173301868,0,3-2-1,3,1-2-1,1,追-逃-両,追,1,0,3x1,0.11428571428571428
2025_04,3720250401020003,1-2-3,3-1-2,45.9,0.016271199134499422,0,2-1-3,2,2-1-1,2,逃-両-追,逃,1,1,2x2,0.11428571428571428
2025_04,3720250401020003,1-2-3,3-2-1,180.9,0.004128513213231196,0,2-3-1,2,2-1-1,2,逃-追-両,逃,1,1,2x2,0.11428571428571428
2025_04,3720250401020003,2-3-5,2-3-5,608.5,0.00122735914588911,0,3-1-2,3,1-2-2,1,追-逃-追,追,1,0,3x1,0.3142857142857143
2025_04,3720250401020003,2-3-5,2-5-3,844.0,0.0008848910429781083,0,3-2-1,3,1-2-2,1,追-追-逃,追,1,0,3x1,0.3142857142857143
2025_04,3720250401020003,2-3-5,3-2-5,186.8,0.003998115847288669,0,1-3-2,1,2-1-2,2,逃-追-追,逃,1,1,1x2,0.3142857142857143
2025_04,3720250401020003,2-3-5,3-5-2,40.2,0.018578309459540383,0,1-2-3,1,2-2-1,2,逃-追-追,逃,1,1,1x2,0.3142857142857143
2025_04,3720250401020003,2-3-5,5-2-3,373.0,0.002002273566416953,0,2-3-1,2,2-1-2,2,追-追-逃,追,1,0,2x2,0.3142857142857143
2025_04,3720250401020003,2-3-5,5-3-2,62.9,0.011873577746796874,0,2-1-3,2,2-2-1,2,追-逃-追,追,1,0,2x2,0.3142857142857143
2025_04,3720250401020005,1-2-3,1-2-3,136.6,0.005483255687081445,0,2-3-1,2,1-1-1,1,逃-追-逃,逃,2,1,2x1,0.02857142857142857
2025_04,3720250401020005,1-2-3,1-3-2,82.2,0.009112076969042886,0,2-1-3,2,1-1-1,1,逃-逃-追,逃,2,1,2x1,0.02857142857142857
2025_04,3720250401020005,1-2-3,2-1-3,220.9,0.003390732127004641,0,3-2-1,3,1-1-1,1,追-逃-逃,追,2,0,3x1,0.02857142857142857
2025_04,3720250401020005,1-2-3,2-3-1,194.6,0.003848986263388105,0,3-1-2,3,1-1-1,1,追-逃-逃,追,2,0,3x1,0.02857142857142857
2025_04,3720250401020005,1-2-3,3-1-2,44.6,0.016794007328594738,0,1-2-3,1,1-1-1,1,逃-逃-追,逃,2,1,1x1,0.02857142857142857
2025_04,3720250401020005,1-2-3,3-2-1,68.8,0.01088681289033903,0,1-3-2,1,1-1-1,1,逃-追-逃,逃,2,1,1x1,0.02857142857142857
2025_04,3720250401020005,1-2-5,1-2-5,428.3,0.0017488039384901362,0,1-2-3,1,1-1-2,1,逃-追-追,逃,1,1,1x1,0.42857142857142855
2025_04,3720250401020005,1-2-5,1-5-2,625.8,0.0011968883458857867,0,1-3-2,1,1-2-1,1,逃-追-追,逃,1,1,1x1,0.42857142857142855
2025_04,3720250401020005,1-2-5,2-1-5,673.6,0.00111195476077097,0,2-1-3,2,1-1-2,1,追-逃-追,追,1,0,2x1,0.42857142857142855
2025_04,3720250401020005,1-2-5,2-5-1,671.9,0.00111476816022522,0,2-3-1,2,1-2-1,1,追-追-逃,追,1,0,2x1,0.42857142857142855
2025_04,3720250401020005,1-2-5,5-1-2,1103.0,0.0006790686553538761,0,3-1-2,3,2-1-1,2,追-逃-追,追,1,0,3x2,0.42857142857142855
2025_04,3720250401020005,1-2-5,5-2-1,1214.3,0.0006168267535661084,0,3-2-1,3,2-1-1,2,追-追-逃,追,1,0,3x2,0.42857142857142855
2025_04,3720250401020005,2-3-4,2-3-4,147.3,0.005084947229160388,0,2-1-3,2,1-1-2,1,追-逃-追,追,1,0,2x1,0.08571428571428572
2025_04,3720250401020005,2-3-4,2-4-3,181.9,0.00411771702504302,0,2-3-1,2,1-2-1,1,追-追-逃,追,1,0,2x1,0.08571428571428572
2025_04,3720250401020005,2-3-4,3-2-4,55.6,0.013471451921858368,0,1-2-3,1,1-1-2,1,逃-追-追,逃,1,1,1x1,0.08571428571428572
